player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
156990,86,Marco,Friedl,Marco Friedl,Defender,Centre-Back,24,6500000,SV Werder Bremen,bundesliga,30,2597.0,2.1,1.9,0.8,0.7,4.1,0.9,0.6,2,6.67
186368,416,Valentino,Lazaro,Valentino Lazaro,Defender,Right-Back,26,6500000,Torino FC,serie-a,15(8),1377.0,0.4,0.1,0.6,0.1,1.0,0.4,0.1,-,6.52
39728,16,Mats,Hummels,Mats Hummels,Defender,Centre-Back,34,6500000,Borussia Dortmund,bundesliga,24(6),2022.0,2.1,1.1,0.6,0.5,3.2,0.8,0.5,-,6.98
378953,667,Gerzino,Nyamsi,Gerzino Nyamsi,Defender,Centre-Back,25,6500000,RC Strasbourg Alsace,ligue-1,19(1),1580.0,1.4,0.5,1.9,0.8,2.9,0.1,0.6,-,6.44
193900,16,Marius,Wolf,Marius Wolf,Defender,Right-Back,27,6500000,Borussia Dortmund,bundesliga,17(8),1570.0,1,0.7,0.5,0.2,0.8,0.5,0.4,-,6.81
100986,16,Thomas,Meunier,Thomas Meunier,Defender,Right-Back,31,6500000,Borussia Dortmund,bundesliga,7(3),584.0,1.6,0.9,1.2,0.4,1.5,0.7,0.2,-,6.51
524285,18,Luca,Netz,Luca Netz,Defender,Left-Back,19,6500000,Borussia Mönchengladbach,bundesliga,7(13),700.0,1.3,0.3,0.3,0.2,1.2,0.7,0.1,-,6.35
313094,417,Jordan,Lotomba,Jordan Lotomba,Defender,Right-Back,24,6000000,OGC Nice,ligue-1,27(6),2456.0,2,1,0.7,0.2,1.4,0.5,0.3,-,6.82
111275,24,Philipp,Max,Philipp Max,Defender,Left-Back,29,6000000,Eintracht Frankfurt,bundesliga,8(2),698.0,1.2,0.3,0.6,0.1,1.1,1.1,0.2,-,6.68
580560,681,Jon,Pacheco,Jon Pacheco,Defender,Centre-Back,21,6000000,Real Sociedad,laliga,12(5),1189.0,0.9,0.7,1.1,0.6,2.2,0.2,0.4,-,6.5
338285,940,Unai,Núñez,Unai Núñez,Defender,Centre-Back,25,6000000,Celta de Vigo,laliga,35(1),3151.0,1.3,2,0.7,0.6,3.7,0.4,0.5,1,6.74
567129,276,Josh,Doig,Josh Doig,Defender,Left-Back,20,6000000,Hellas Verona,serie-a,15(7),1359.0,0.9,0.5,0.6,-,0.5,0.5,0.3,-,6.5
282144,1005,Marin,Pongracic,Marin Pongracic,Defender,Centre-Back,25,6000000,US Lecce,serie-a,9,792.0,1.8,1.8,1.7,0.4,3.3,0.2,0.3,-,6.62
439072,989,Matías,Viña,Matías Viña,Defender,Left-Back,25,6000000,AFC Bournemouth,premier-league,1(2),55.0,1,0.7,1.3,-,1.0,0.7,0.3,-,6.33
371814,31,Nathaniel,Phillips,Nathaniel Phillips,Defender,Centre-Back,25,6000000,Liverpool FC,premier-league,1(1),66.0,1.0,1.0,0.5,-,0.5,-,-,-,6.4
25557,583,Sergio,Ramos,Sergio Ramos,Defender,Centre-Back,36,6000000,Paris Saint-Germain,ligue-1,31(2),2709.0,1,1,1.1,0.5,2.8,0.6,0.4,-,6.82
521964,5,Malick,Thiaw,Malick Thiaw,Defender,Centre-Back,21,6000000,AC Milan,serie-a,15(5),1364.0,1.6,0.6,0.7,0.2,3.3,0.5,0.3,-,6.76
690799,415,Anthony,Rouault,Anthony Rouault,Defender,Centre-Back,21,6000000,FC Toulouse,ligue-1,37,3316.0,1.8,1.5,0.6,0.5,3.4,0.8,0.7,1,6.65
12282,27,Daley,Blind,Daley Blind,Defender,Left-Back,32,6000000,Bayern Munich,bundesliga,1(3),131.0,0.5,0.5,0.3,-,1.0,0.3,0.5,-,6.23
251876,237,Pablo,Maffeo,Pablo Maffeo,Defender,Right-Back,25,6000000,RCD Mallorca,laliga,34(1),2980.0,2.1,0.7,0.9,0.1,1.7,0.9,0.3,-,6.78
627228,12321,Yan,Couto,Yan Couto,Defender,Right-Back,20,6000000,Girona FC,laliga,12(13),1154.0,1,0.2,0.5,0.1,0.4,0.3,0.1,-,6.52
334221,86,Amos,Pieper,Amos Pieper,Defender,Centre-Back,24,6000000,SV Werder Bremen,bundesliga,22(7),1959.0,1.6,1.0,0.8,0.3,3.0,0.6,0.4,-,6.58
517842,681,Aihen,Muñoz,Aihen Muñoz,Defender,Left-Back,25,6000000,Real Sociedad,laliga,20(3),1758.0,1.7,0.4,1.3,0.1,1.3,1.1,0.2,-,6.62
480987,989,Chris,Mepham,Chris Mepham,Defender,Centre-Back,25,6000000,AFC Bournemouth,premier-league,24(2),2198.0,1.7,1.2,0.6,0.5,5.6,0.4,1,2,6.58
298091,1003,Harry,Souttar,Harry Souttar,Defender,Centre-Back,24,6000000,Leicester City,premier-league,11(1),991.0,1.3,1.0,0.4,0.3,3.8,0.9,1.0,1,6.64
280730,418,Álvaro,Odriozola,Álvaro Odriozola,Defender,Right-Back,27,6000000,Real Madrid,laliga,0(3),36.0,-,-,-,-,-,-,-,-,6.25
494880,1050,Jorge,Cuenca,Jorge Cuenca,Defender,Centre-Back,23,6000000,Villarreal CF,laliga,5(5),503.0,0.9,0.6,0.4,0.6,4.3,0.3,0.8,-,6.54
282250,273,Birger,Meling,Birger Meling,Defender,Left-Back,28,6000000,Stade Rennais FC,ligue-1,10(17),1200.0,0.9,0.9,0.7,0.2,0.8,0.5,0.1,-,6.37
572326,273,Christopher,Wooh,Christopher Wooh,Defender,Centre-Back,21,6000000,Stade Rennais FC,ligue-1,0(1),3.0,-,-,-,-,-,1,-,-,6.02
85370,131,Sergi,Roberto,Sergi Roberto,Defender,Right-Back,30,6000000,FC Barcelona,laliga,15(8),1309.0,1.0,0.5,0.8,0.1,0.6,0.5,0.3,-,6.65
357003,6574,Martin,Erlic,Martin Erlic,Defender,Centre-Back,24,5500000,US Sassuolo,serie-a,26(2),2332.0,1,1.1,0.8,1,4.1,0.5,0.8,1,6.59
353892,79,Hiroki,Ito,Hiroki Ito,Defender,Centre-Back,23,5500000,VfB Stuttgart,bundesliga,29(1),2563.0,1.3,1.3,0.5,0.5,2.8,0.6,0.6,-,6.69
544149,416,David,Zima,David Zima,Defender,Centre-Back,22,5500000,Torino FC,serie-a,4(5),402.0,1,1.0,0.4,0.1,1.2,0.1,0.2,-,6.36
649452,244,Issa,Kaboré,Issa Kaboré,Defender,Right-Back,21,5000000,Olympique Marseille,ligue-1,9(13),1022.0,1.5,0.5,1.1,0.1,0.9,0.5,-,-,6.57
311178,1025,Georgios,Kyriakopoulos,Georgios Kyriakopoulos,Defender,Left-Back,26,5000000,Bologna FC 1909,serie-a,8(4),704.0,1.1,0.3,0.8,0.1,0.6,1.1,0.2,-,6.62
577486,3709,Gastón,Álvarez,Gastón Álvarez,Defender,Centre-Back,22,5000000,Getafe CF,laliga,16(6),1504.0,1.7,0.7,1.2,0.2,1.5,0.9,0.2,-,6.5
250779,3911,Brendan,Chardonnet,Brendan Chardonnet,Defender,Centre-Back,28,5000000,Stade Brestois 29,ligue-1,27(3),2489.0,1.5,2.1,1.3,0.3,2.8,0.6,0.6,1,6.79
125314,1148,Pontus,Jansson,Pontus Jansson,Defender,Centre-Back,31,5000000,Brentford FC,premier-league,9(3),725.0,0.4,0.8,0.2,0.3,3.2,0.2,0.8,-,6.57
216870,331,Nacho,Vidal,Nacho Vidal,Defender,Right-Back,27,5000000,CA Osasuna,laliga,15(5),1250.0,1.4,1.0,1.4,0.3,1.4,0.8,0.2,-,6.45
386446,416,Alessandro,Buongiorno,Alessandro Buongiorno,Defender,Centre-Back,23,5000000,Torino FC,serie-a,30(4),2723.0,1.1,1.8,1.9,0.3,2.9,0.4,0.6,-,6.77
357796,380,Domagoj,Bradaric,Domagoj Bradaric,Defender,Left-Back,23,5000000,US Salernitana 1919,serie-a,24(7),2254.0,0.8,0.7,0.5,0.1,1.3,0.3,0.2,-,6.39
336125,416,Mërgim,Vojvoda,Mërgim Vojvoda,Defender,Right-Back,27,5000000,Torino FC,serie-a,18(11),1717.0,0.8,0.3,0.7,-,0.8,0.4,0.1,-,6.48
357158,29,Rúben,Vinagre,Rúben Vinagre,Defender,Left-Back,23,5000000,Everton FC,premier-league,0(2),24.0,1,-,-,-,0.5,0.5,-,-,6.2
94201,89,Robin,Knoche,Robin Knoche,Defender,Centre-Back,30,5000000,1.FC Union Berlin,bundesliga,32,2874.0,1.4,1.2,0.4,0.4,4.3,0.7,0.6,-,6.87
538998,583,Timothée,Pembélé,Timothée Pembélé,Defender,Right-Back,20,5000000,Paris Saint-Germain,ligue-1,4(1),265.0,1.0,0.8,-,0.2,0.4,0.4,-,-,6.33
354352,667,Frédéric,Guilbert,Frédéric Guilbert,Defender,Right-Back,28,5000000,RC Strasbourg Alsace,ligue-1,17(1),1465.0,2.6,2.4,1.6,0.3,1.7,1.0,0.2,-,6.84
159844,24,Christopher,Lenz,Christopher Lenz,Defender,Left-Back,28,5000000,Eintracht Frankfurt,bundesliga,13(11),1286.0,1.2,0.9,0.8,0.2,1.3,0.9,0.1,-,6.66
160241,533,Kevin,Akpoguma,Kevin Akpoguma,Defender,Centre-Back,27,5000000,TSG 1899 Hoffenheim,bundesliga,21(7),1952.0,2.7,0.9,1.2,0.4,2.2,0.5,0.6,-,6.7
126710,931,Layvin,Kurzawa,Layvin Kurzawa,Defender,Left-Back,30,5000000,Fulham FC,premier-league,2(1),138.0,1,0.7,0.3,-,0.7,-,0.3,-,6.07
334207,39,Maxim,Leitsch,Maxim Leitsch,Defender,Centre-Back,24,5000000,1.FSV Mainz 05,bundesliga,7(2),662.0,1.0,2,0.3,0.4,2.9,0.1,0.4,-,6.47
341227,150,Juan,Miranda,Juan Miranda,Defender,Left-Back,22,5000000,Real Betis Balompié,laliga,16(5),1475.0,1.1,1.0,0.7,0.5,2.4,0.7,0.3,-,6.81
166677,714,Brian,Oliván,Brian Oliván,Defender,Left-Back,28,5000000,RCD Espanyol Barcelona,laliga,29(1),2413.0,1.6,0.7,1.1,0.3,1.9,0.3,0.2,-,6.6
623024,1049,Jesús,Vázquez,Jesús Vázquez,Defender,Left-Back,19,5000000,Valencia CF,laliga,3(7),306.0,1.3,0.1,0.4,-,0.8,0.5,-,-,6.29
702441,1041,Sinaly,Diomandé,Sinaly Diomandé,Defender,Centre-Back,21,5000000,Olympique Lyon,ligue-1,22(2),1959.0,1.8,2.0,1.0,0.5,2.9,0.8,0.5,-,6.75
250153,380,Pasquale,Mazzocchi,Pasquale Mazzocchi,Defender,Right-Back,27,5000000,US Salernitana 1919,serie-a,23(4),1968.0,1.2,0.4,1,-,1.0,0.7,0.1,-,6.74
485965,82,Nicolas,Cozza,Nicolas Cozza,Defender,Left-Back,23,5000000,VfL Wolfsburg,bundesliga,0(5),98.0,0.6,-,-,-,-,0.2,0.2,-,6.12
69751,131,Jordi,Alba,Jordi Alba,Defender,Left-Back,33,5000000,FC Barcelona,laliga,14(10),1423.0,1.0,0.5,0.5,0.2,0.6,0.7,0.2,-,6.82
509022,506,Federico,Gatti,Federico Gatti,Defender,Centre-Back,24,5000000,Juventus FC,serie-a,16(2),1446.0,0.8,1.2,0.9,0.3,2.9,0.3,0.8,-,6.73
202228,86,Milos,Veljkovic,Milos Veljkovic,Defender,Centre-Back,27,5000000,SV Werder Bremen,bundesliga,25(4),2265.0,1,1.1,0.8,0.8,3.4,0.4,0.6,-,6.51
163744,180,Jack,Stephens,Jack Stephens,Defender,Centre-Back,28,5000000,Southampton FC,premier-league,0(2),46.0,1,0.5,0.5,-,1,-,0.5,-,6.15
460629,667,Colin,Dagba,Colin Dagba,Defender,Right-Back,24,5000000,RC Strasbourg Alsace,ligue-1,12(9),960.0,1.5,0.8,0.7,0.2,0.8,0.3,0.1,-,6.44
187491,89,Timo,Baumgartl,Timo Baumgartl,Defender,Centre-Back,26,5000000,1.FC Union Berlin,bundesliga,6(2),564.0,1.4,0.3,1.4,-,1.6,1.6,0.5,-,6.57
113133,150,Germán,Pezzella,Germán Pezzella,Defender,Centre-Back,31,5000000,Real Betis Balompié,laliga,29(2),2515.0,1.3,1.6,0.9,0.4,4.2,0.4,0.5,-,6.74
384859,995,Fabien,Centonze,Fabien Centonze,Defender,Right-Back,26,5000000,FC Nantes,ligue-1,19(4),1693.0,2.5,1.9,0.6,0.1,2.3,0.5,0.3,-,7.06
75067,399,Liam,Cooper,Liam Cooper,Defender,Centre-Back,31,5000000,Leeds United,premier-league,16(2),1427.0,2.1,1.9,0.7,0.7,3.1,0.7,0.4,-,6.62
344598,79,Dan-Axel,Zagadou,Dan-Axel Zagadou,Defender,Centre-Back,23,5000000,VfB Stuttgart,bundesliga,14(3),1273.0,0.8,1.2,0.7,0.4,4.6,0.5,0.9,-,6.55
182579,368,Karim,Rekik,Karim Rekik,Defender,Centre-Back,28,5000000,Sevilla FC,laliga,15(1),1185.0,0.7,0.6,1.3,0.7,1.4,0.1,0.3,1,6.44
283227,415,Rasmus,Nicolaisen,Rasmus Nicolaisen,Defender,Centre-Back,25,5000000,FC Toulouse,ligue-1,34,2997.0,1.4,1.5,0.9,0.3,4.4,0.5,1.3,1,6.94
362108,1082,Gabriel,Gudmundsson,Gabriel Gudmundsson,Defender,Left-Back,23,5000000,LOSC Lille,ligue-1,9(9),832.0,1.1,0.6,0.9,0.1,0.9,0.6,0.1,-,6.53
357072,969,Faitout,Maouassa,Faitout Maouassa,Defender,Left-Back,24,5000000,Montpellier HSC,ligue-1,23(10),1935.0,1.6,0.6,1.0,-,0.5,0.7,0.1,-,6.75
378139,150,Aitor,Ruibal,Aitor Ruibal,Defender,Right-Back,26,5000000,Real Betis Balompié,laliga,15(11),1451.0,1.8,0.9,0.8,0.2,1.2,1,0.1,-,6.68
210178,2919,Pablo,Marí,Pablo Marí,Defender,Centre-Back,29,5000000,AC Monza,serie-a,28(2),2489.0,1.2,1,1.0,0.5,3.6,0.3,0.5,-,6.61
262939,1050,Johan,Mojica,Johan Mojica,Defender,Left-Back,30,5000000,Villarreal CF,laliga,5(12),634.0,0.8,0.2,0.2,0.2,0.6,0.2,0.2,-,6.29
708678,290,Isaak,Touré,Isaak Touré,Defender,Centre-Back,19,5000000,AJ Auxerre,ligue-1,0(5),66.0,0.4,-,0.4,-,1,0.2,-,-,6.02
501418,714,Adrià,Pedrosa,Adrià Pedrosa,Defender,Left-Back,24,5000000,RCD Espanyol Barcelona,laliga,2(5),226.0,0.7,0.7,0.4,-,0.3,0.4,0.1,-,6.4
168989,39,Silvan,Widmer,Silvan Widmer,Defender,Right-Back,29,5000000,1.FSV Mainz 05,bundesliga,19(7),1690.0,1,1.2,0.4,0.1,0.9,0.7,0.3,-,6.52
831161,1531,Lautaro,Blanco,Lautaro Blanco,Defender,Left-Back,23,4500000,Elche CF,laliga,9(8),874.0,0.9,0.1,0.4,0.1,0.5,1,0.1,-,6.26
798404,3524,Alidu,Seidu,Alidu Seidu,Defender,Centre-Back,22,4500000,Clermont Foot 63,ligue-1,28,2463.0,1.9,1.9,1.2,0.1,1.7,0.7,0.5,-,6.75
463605,1082,Bafodé,Diakité,Bafodé Diakité,Defender,Right-Back,21,4500000,LOSC Lille,ligue-1,29(4),2656.0,1.6,0.5,1.4,0.2,1.6,0.8,0.2,1,6.66
215114,1421,Thomas,Foket,Thomas Foket,Defender,Right-Back,28,4500000,Stade Reims,ligue-1,23(1),1983.0,1.5,1.4,1.1,0.3,0.9,1.2,0.3,-,6.61
342877,410,Enzo,Ebosse,Enzo Ebosse,Defender,Centre-Back,23,4500000,Udinese Calcio,serie-a,9(11),919.0,0.8,0.6,0.5,-,1.2,0.2,0.3,-,6.31
277384,237,Martin,Valjent,Martin Valjent,Defender,Centre-Back,27,4500000,RCD Mallorca,laliga,30,2659.0,1.2,1,1.1,0.2,4.4,0.3,0.7,-,6.62
115763,1038,Koray,Günter,Koray Günter,Defender,Centre-Back,28,4500000,UC Sampdoria,serie-a,8(2),776.0,1,1.1,0.7,0.2,4.5,0.3,0.5,-,6.42
193004,79,Waldemar,Anton,Waldemar Anton,Defender,Centre-Back,26,4500000,VfB Stuttgart,bundesliga,34,2940.0,1.4,1.1,0.9,0.2,3.6,0.7,0.5,-,6.57
384553,3,Luca,Kilian,Luca Kilian,Defender,Centre-Back,23,4500000,1.FC Köln,bundesliga,13(3),1123.0,1.4,0.7,0.4,0.5,2.9,0.6,0.5,-,6.23
410185,714,Ronaël,Pierre-Gabriel,Ronaël Pierre-Gabriel,Defender,Right-Back,24,4500000,RCD Espanyol Barcelona,laliga,2(6),239.0,2.1,1.1,0.5,-,1.3,0.8,0.3,-,6.43
129674,6574,Jeremy,Toljan,Jeremy Toljan,Defender,Right-Back,28,4500000,US Sassuolo,serie-a,29(2),2672.0,1.2,0.6,0.3,0.4,1.1,0.4,0.5,-,6.37
126557,826,Jonathan,Gradit,Jonathan Gradit,Defender,Centre-Back,30,4500000,RC Lens,ligue-1,33,2830.0,1.9,1.2,0.9,0.3,2.5,0.7,0.8,-,6.95
162434,86,Niklas,Stark,Niklas Stark,Defender,Centre-Back,27,4500000,SV Werder Bremen,bundesliga,23(4),2082.0,2.1,1.4,1.5,0.6,4.0,0.6,0.5,-,6.59
456535,44,Agustín,Rogel,Agustín Rogel,Defender,Centre-Back,25,4500000,Hertha BSC,bundesliga,14(6),1423.0,0.9,0.6,1.1,0.5,3.7,0.3,0.4,-,6.25
270051,995,Andrei,Girotto,Andrei Girotto,Defender,Centre-Back,30,4000000,FC Nantes,ligue-1,36,3153.0,3.4,2,1.5,0.3,4.8,1.6,0.7,-,7.09
131075,46,Francesco,Acerbi,Francesco Acerbi,Defender,Centre-Back,34,4000000,Inter Milan,serie-a,25(6),2418.0,1.1,1.3,0.5,0.3,2.5,0.3,0.6,-,6.79
170646,237,Ludwig,Augustinsson,Ludwig Augustinsson,Defender,Left-Back,28,4000000,RCD Mallorca,laliga,1(3),130.0,0.5,0.3,0.3,0.3,0.5,0.5,-,-,6.13
311044,2687,Alfonso,Espino,Alfonso Espino,Defender,Left-Back,30,4000000,Cádiz CF,laliga,35(1),3123.0,2.4,1.3,1.4,0.3,2.4,1.3,0.3,-,6.72
353032,3709,Omar,Alderete,Omar Alderete,Defender,Centre-Back,26,4000000,Getafe CF,laliga,23(2),2051.0,1.4,1,1.4,0.5,3.3,0.5,0.6,-,6.74
633530,989,Jordan,Zemura,Jordan Zemura,Defender,Left-Back,23,4000000,AFC Bournemouth,premier-league,17(2),1457.0,2.1,0.8,0.9,0.2,1.4,1.1,0.5,-,6.49
39983,506,Leonardo,Bonucci,Leonardo Bonucci,Defender,Centre-Back,35,4000000,Juventus FC,serie-a,10(7),878.0,0.3,0.8,0.6,0.3,1.7,0.1,0.5,-,6.5
842341,969,Maxime,Estève,Maxime Estève,Defender,Centre-Back,20,4000000,Montpellier HSC,ligue-1,18(5),1645.0,1.0,1.5,0.8,0.5,3.7,0.2,0.7,1,6.53
207917,1050,Alberto,Moreno,Alberto Moreno,Defender,Left-Back,30,4000000,Villarreal CF,laliga,14(10),1298.0,1.0,1.0,1.1,0.1,1.0,0.5,-,-,6.43
564529,1003,Victor,Kristiansen,Victor Kristiansen,Defender,Left-Back,20,4000000,Leicester City,premier-league,11(1),895.0,3.2,0.3,1.4,0.3,1.8,0.7,0.3,-,6.44
709482,1095,Thierno,Baldé,Thierno Baldé,Defender,Right-Back,20,4000000,ESTAC Troyes,ligue-1,25(6),2161.0,0.9,0.7,0.3,0.2,1.2,0.4,0.1,-,6.38
432281,44,Márton,Dárdai,Márton Dárdai,Defender,Centre-Back,20,4000000,Hertha BSC,bundesliga,11(6),948.0,1,0.6,0.6,0.1,2.5,0.5,0.5,-,6.3
184528,762,Emil,Krafth,Emil Krafth,Defender,Right-Back,28,4000000,Newcastle United,premier-league,0(1),1.0,-,-,-,-,-,-,-,-,6.0
325887,44,Filip,Uremovic,Filip Uremovic,Defender,Centre-Back,25,4000000,Hertha BSC,bundesliga,21(1),1733.0,1.7,1.6,1.2,0.6,3.9,0.4,0.6,-,6.39
395685,1158,Gédéon,Kalulu,Gédéon Kalulu,Defender,Right-Back,25,4000000,FC Lorient,ligue-1,28(1),2442.0,2.2,1,1,0.2,2.4,0.6,0.1,-,6.69
80293,1050,Aïssa,Mandi,Aïssa Mandi,Defender,Centre-Back,31,4000000,Villarreal CF,laliga,16(5),1460.0,0.9,1,0.8,0.8,2.8,0.3,0.7,-,6.61
135492,150,Youssouf,Sabaly,Youssouf Sabaly,Defender,Right-Back,29,4000000,Real Betis Balompié,laliga,19(4),1681.0,2.0,0.8,0.9,0.4,2.0,0.5,0.3,-,6.78
54906,46,Matteo,Darmian,Matteo Darmian,Defender,Right-Back,33,4000000,Inter Milan,serie-a,24(7),2032.0,1.8,0.7,0.7,-,1.1,0.5,0.2,-,6.63
504073,533,Eduardo,Quaresma,Eduardo Quaresma,Defender,Centre-Back,20,4000000,TSG 1899 Hoffenheim,bundesliga,1(3),86.0,1.3,-,0.3,-,0.8,0.5,0.5,-,6.16
460245,33,Moritz,Jenz,Moritz Jenz,Defender,Centre-Back,23,4000000,FC Schalke 04,bundesliga,11,946.0,1.3,0.7,1.7,0.3,4.5,0.3,0.9,-,6.73
200056,398,Elseid,Hysaj,Elseid Hysaj,Defender,Right-Back,28,4000000,SS Lazio,serie-a,22(12),1992.0,1.1,0.6,0.6,0.1,0.9,0.5,0.2,-,6.53
711969,273,Lorenz,Assignon,Lorenz Assignon,Defender,Right-Back,22,4000000,Stade Rennais FC,ligue-1,2(10),254.0,0.5,0.2,0.3,0.1,0.7,0.2,-,-,6.2
364857,969,Falaye,Sacko,Falaye Sacko,Defender,Right-Back,27,4000000,Montpellier HSC,ligue-1,29(6),2580.0,1.3,0.9,0.7,0.2,1.9,0.5,0.4,1,6.52
258883,44,Jonjoe,Kenny,Jonjoe Kenny,Defender,Right-Back,25,4000000,Hertha BSC,bundesliga,25(4),2243.0,1.6,1.6,1.0,0.3,2.1,0.6,0.3,-,6.55
397225,1038,Alessandro,Zanoli,Alessandro Zanoli,Defender,Right-Back,22,4000000,UC Sampdoria,serie-a,0(1),11.0,1,-,-,-,-,-,-,-,6.31
112988,931,Cédric,Soares,Cédric Soares,Defender,Right-Back,31,4000000,Fulham FC,premier-league,0(2),28.0,-,-,0.5,-,0.5,0.5,-,-,6.07
496706,1158,Montassar,Talbi,Montassar Talbi,Defender,Centre-Back,24,4000000,FC Lorient,ligue-1,38,3420.0,1.4,1.1,0.4,0.4,4.8,0.3,0.9,-,6.79
182875,995,Jean-Charles,Castelletto,Jean-Charles Castelletto,Defender,Centre-Back,27,4000000,FC Nantes,ligue-1,30(2),2569.0,1.3,1.8,0.9,0.2,2.7,0.4,0.7,-,6.69
569383,162,Chrislain,Matsima,Chrislain Matsima,Defender,Centre-Back,20,4000000,AS Monaco,ligue-1,2(4),223.0,-,0.3,-,0.2,1.2,-,0.5,-,6.13
485960,3911,Lilian,Brassier,Lilian Brassier,Defender,Centre-Back,23,4000000,Stade Brestois 29,ligue-1,35(1),3094.0,1.2,1.5,1.2,0.7,3.4,0.3,0.5,-,6.66
70243,23826,Marcel,Halstenberg,Marcel Halstenberg,Defender,Left-Back,31,4000000,RB Leipzig,bundesliga,17(14),1557.0,1.3,0.7,0.6,0.1,0.8,0.6,-,-,6.5
344864,3911,Jean-Kévin,Duverne,Jean-Kévin Duverne,Defender,Left-Back,25,4000000,Stade Brestois 29,ligue-1,27(7),2514.0,2.1,0.8,1.1,0.1,1.7,0.9,0.1,-,6.54
343959,80,Erhan,Masovic,Erhan Masovic,Defender,Centre-Back,24,4000000,VfL Bochum,bundesliga,23(6),2174.0,1.7,0.9,0.8,0.3,2.7,0.7,0.5,1,6.54
298583,1049,Eray,Cömert,Eray Cömert,Defender,Centre-Back,24,4000000,Valencia CF,laliga,19(4),1675.0,1.5,1.3,1,0.5,3.2,0.7,0.3,-,6.7
387047,89,Danilho,Doekhi,Danilho Doekhi,Defender,Centre-Back,24,4000000,1.FC Union Berlin,bundesliga,25,2218.0,1.5,1.2,0.8,0.2,3.6,0.5,0.5,-,6.99
555015,6574,Ruan,Tressoldi,Ruan Tressoldi,Defender,Centre-Back,23,3800000,US Sassuolo,serie-a,21(2),1717.0,1.7,1,1.2,0.9,3.3,0.4,0.7,1,6.32
292772,3522,Dimitrios,Nikolaou,Dimitrios Nikolaou,Defender,Centre-Back,24,3800000,Spezia Calcio,serie-a,34(2),2964.0,1.3,0.8,0.8,0.4,2.1,0.3,0.7,-,6.36
448258,79,Josha,Vagnoman,Josha Vagnoman,Defender,Right-Back,22,3700000,VfB Stuttgart,bundesliga,16(7),1477.0,1.1,0.3,0.8,0.1,1.0,0.5,0.1,-,6.44
532937,2239,Johan,Vásquez,Johan Vásquez,Defender,Centre-Back,24,3600000,US Cremonese,serie-a,19(6),1809.0,1.6,1.8,0.8,0.6,3.4,0.8,0.8,-,6.66
390688,3709,Juan,Iglesias,Juan Iglesias,Defender,Right-Back,24,3500000,Getafe CF,laliga,21(11),2144.0,1.9,0.7,1.4,0.2,2.2,1.0,0.2,-,6.51
198516,703,Harry,Toffolo,Harry Toffolo,Defender,Left-Back,27,3500000,Nottingham Forest,premier-league,9(10),935.0,0.9,0.5,0.5,0.1,1.6,0.2,0.4,-,6.28
37838,1041,Dejan,Lovren,Dejan Lovren,Defender,Centre-Back,33,3500000,Olympique Lyon,ligue-1,17,1462.0,1.5,1.5,0.6,0.8,3.8,0.5,0.6,-,6.91
345458,749,Sebastian,Walukiewicz,Sebastian Walukiewicz,Defender,Centre-Back,22,3500000,FC Empoli,serie-a,6(5),601.0,0.8,0.6,0.5,0.3,2.7,0.2,0.8,-,6.49
344072,3522,Kelvin,Amian,Kelvin Amian,Defender,Right-Back,24,3500000,Spezia Calcio,serie-a,26(4),2374.0,1.8,0.7,1.2,0.3,2.5,0.2,0.4,-,6.44
248732,276,Pawel,Dawidowicz,Pawel Dawidowicz,Defender,Centre-Back,27,3500000,Hellas Verona,serie-a,20(3),1636.0,2.1,1.0,1.6,0.3,3.0,0.4,0.4,-,6.57
370683,39,Andreas,Hanche-Olsen,Andreas Hanche-Olsen,Defender,Centre-Back,25,3500000,1.FSV Mainz 05,bundesliga,17,1497.0,2.1,1.9,1.3,0.3,4.3,1,0.5,-,6.87
586756,410,Festy,Ebosele,Festy Ebosele,Defender,Right-Back,20,3500000,Udinese Calcio,serie-a,4(13),400.0,0.9,0.1,0.6,-,0.2,0.4,-,-,6.34
211637,969,Kiki,Kouyaté,Kiki Kouyaté,Defender,Centre-Back,25,3500000,Montpellier HSC,ligue-1,15,1259.0,2.1,2.3,1.4,0.2,4.7,1.1,0.9,-,7.1
119905,940,Hugo,Mallo,Hugo Mallo,Defender,Right-Back,31,3500000,Celta de Vigo,laliga,26,2171.0,2.0,0.9,1.7,0.1,2.5,0.5,0.3,-,6.64
47713,969,Mamadou,Sakho,Mamadou Sakho,Defender,Centre-Back,32,3500000,Montpellier HSC,ligue-1,7(8),762.0,0.6,0.5,0.4,0.1,2.3,0.1,0.8,-,6.3
85295,367,Iván,Balliu,Iván Balliu,Defender,Right-Back,30,3500000,Rayo Vallecano,laliga,37,3237.0,1.4,0.7,1.1,0.4,1.8,0.3,0.1,2,6.44
798043,16,Tom,Rothe,Tom Rothe,Defender,Left-Back,18,3500000,Borussia Dortmund,bundesliga,0(2),24.0,0.5,0.5,1,-,1,-,-,-,6.29
335147,380,Junior,Sambia,Junior Sambia,Defender,Right-Back,26,3500000,US Salernitana 1919,serie-a,7(15),691.0,0.5,0.4,0.5,-,0.5,0.2,0.1,-,6.33
